date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:38:58	44546/44546	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:23:07%20GMT	https://www.davidwalter.cz/wp-content/uploads/2024/08/eva-vachalova.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2024/08/eva-vachalova.jpg	(from https://www.davidwalter.cz/reference/)
14:38:59	46592/46592	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:21:29%20GMT	https://www.davidwalter.cz/wp-content/uploads/2020/09/zs-gorkeho.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2020/09/zs-gorkeho.jpg	(from https://www.davidwalter.cz/reference/)
14:38:59	65434/65434	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:23:13%20GMT	https://www.davidwalter.cz/wp-content/uploads/2024/08/roman-nenadl.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2024/08/roman-nenadl.jpg	(from https://www.davidwalter.cz/reference/)
14:38:59	62048/62048	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:21:21%20GMT	https://www.davidwalter.cz/wp-content/uploads/2020/07/strechy-infinity.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2020/07/strechy-infinity.jpg	(from https://www.davidwalter.cz/reference/)
14:39:00	58799/58799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:23:11%20GMT	https://www.davidwalter.cz/wp-content/uploads/2024/08/permanent-cosmetics.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2024/08/permanent-cosmetics.jpg	(from https://www.davidwalter.cz/reference/)
14:39:00	51468/51468	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:22:00%20GMT	https://www.davidwalter.cz/wp-content/uploads/2021/03/fajnokna.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2021/03/fajnokna.jpg	(from https://www.davidwalter.cz/reference/)
14:39:00	43645/43645	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:21:47%20GMT	https://www.davidwalter.cz/wp-content/uploads/2021/02/megatan.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2021/02/megatan.jpg	(from https://www.davidwalter.cz/reference/)
14:39:01	57504/57504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Feb%202026%2001:47:34%20GMT	https://www.davidwalter.cz/wp-content/uploads/2026/02/promoveze.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2026/02/promoveze.jpg	(from https://www.davidwalter.cz/reference/)
14:39:01	67414/67414	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jun%202025%2020:36:47%20GMT	https://www.davidwalter.cz/wp-content/uploads/2025/06/delfin-praha.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2025/06/delfin-praha.jpg	(from https://www.davidwalter.cz/reference/)
14:39:01	49117/49117	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jun%202025%2020:36:49%20GMT	https://www.davidwalter.cz/wp-content/uploads/2025/06/specialista-slaboproudu.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2025/06/specialista-slaboproudu.jpg	(from https://www.davidwalter.cz/reference/)
14:39:02	52599/52599	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:22:46%20GMT	https://www.davidwalter.cz/wp-content/uploads/2022/04/opravna-od%c4%9bv%c5%af-gregorov%c3%a1.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2022/04/opravna-od%c4%9bv%c5%af-gregorov%c3%a1.jpg	(from https://www.davidwalter.cz/reference/)
14:39:02	57605/57605	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:19:49%20GMT	https://www.davidwalter.cz/wp-content/uploads/2020/05/martinzbruz.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2020/05/martinzbruz.jpg	(from https://www.davidwalter.cz/reference/)
14:39:02	62557/62557	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2006:17:36%20GMT	https://www.davidwalter.cz/wp-content/uploads/2025/08/renovace-mrazek.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2025/08/renovace-mrazek.jpg	(from https://www.davidwalter.cz/reference/)
14:39:02	83866/83866	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2006:17:48%20GMT	https://www.davidwalter.cz/wp-content/uploads/2025/08/snow-huskies.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2025/08/snow-huskies.jpg	(from https://www.davidwalter.cz/reference/)
14:39:03	91512/91512	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2007:23:53%20GMT	https://www.davidwalter.cz/wp-content/uploads/2025/08/MW-stavby.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2025/08/MW-stavby.jpg	(from https://www.davidwalter.cz/reference/)
14:39:03	178826/178826	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Aug%202025%2007:24:38%20GMT	https://www.davidwalter.cz/wp-content/uploads/2025/08/Apartman-Krystof-Frantiskovy-Lazne.png	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2025/08/Apartman-Krystof-Frantiskovy-Lazne.png	(from https://www.davidwalter.cz/reference/)
14:39:04	860944/860944	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Mar%202026%2016:15:38%20GMT	https://www.davidwalter.cz/wp-content/cache/min/1/909ab7ea6076686427689e2ffcc4ef45.css	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/cache/min/1/909ab7ea6076686427689e2ffcc4ef45.css	(from https://www.davidwalter.cz/kontakt/)
14:39:06	36908/36908	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202026%2012:39:06%20GMT	https://www.davidwalter.cz/wp-json/wp/v2/pages/82	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/wp/v2/pages/82.json	(from https://www.davidwalter.cz/kontakt/)
14:39:07	2129/2129	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202026%2012:39:07%20GMT	https://www.davidwalter.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.davidwalter.cz%2Fkontakt%2F	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/oembed/1.0/embed4cdb.json	(from https://www.davidwalter.cz/kontakt/)
14:39:07	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2012:39:07%20GMT	https://www.davidwalter.cz/?p=82	C:/My%20Web%20Sites/sda/www.davidwalter.cz/index287b.html	(from https://www.davidwalter.cz/kontakt/)
14:39:08	2286/2286	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202026%2012:39:08%20GMT	https://www.davidwalter.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.davidwalter.cz%2Fkontakt%2F&format=xml	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/oembed/1.0/embed427f	(from https://www.davidwalter.cz/kontakt/)
14:39:08	663672/663672	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Mar%202026%2000:30:10%20GMT	https://www.davidwalter.cz/wp-content/cache/min/1/e6797dec4b23ca24b5cb611019a969a8.css	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/cache/min/1/e6797dec4b23ca24b5cb611019a969a8.css	(from https://www.davidwalter.cz/ochrana-osobnich-udaju/)
14:39:09	833/833	---M-Z	200	added ('OK')	application/rss+xml	date:Sat,%2028%20Feb%202026%2002:44:01%20GMT	https://www.davidwalter.cz/ochrana-osobnich-udaju/feed/	C:/My%20Web%20Sites/sda/www.davidwalter.cz/ochrana-osobnich-udaju/feed/index.html	(from https://www.davidwalter.cz/ochrana-osobnich-udaju/)
14:39:09	15753/15753	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202026%2012:39:09%20GMT	https://www.davidwalter.cz/wp-json/wp/v2/pages/3	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/wp/v2/pages/3.json	(from https://www.davidwalter.cz/ochrana-osobnich-udaju/)
14:39:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2012:39:10%20GMT	https://www.davidwalter.cz/?p=3	C:/My%20Web%20Sites/sda/www.davidwalter.cz/index2207.html	(from https://www.davidwalter.cz/ochrana-osobnich-udaju/)
14:39:10	2285/2285	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202026%2012:39:10%20GMT	https://www.davidwalter.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.davidwalter.cz%2Fochrana-osobnich-udaju%2F	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/oembed/1.0/embed4fe1.json	(from https://www.davidwalter.cz/ochrana-osobnich-udaju/)
14:39:11	2445/2445	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202026%2012:39:11%20GMT	https://www.davidwalter.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.davidwalter.cz%2Fochrana-osobnich-udaju%2F&format=xml	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/oembed/1.0/embed7f81	(from https://www.davidwalter.cz/ochrana-osobnich-udaju/)
14:39:11	659214/659214	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Feb%202026%2002:19:32%20GMT	https://www.davidwalter.cz/wp-content/cache/min/1/e96bcef828d1633545c414069189cd76.js	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/cache/min/1/e96bcef828d1633545c414069189cd76.js	(from https://www.davidwalter.cz/ochrana-osobnich-udaju/)
14:39:12	678157/678157	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Mar%202026%2017:46:04%20GMT	https://www.davidwalter.cz/wp-content/cache/min/1/a68abb42813f5c6886630c370eb7db5d.css	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/cache/min/1/a68abb42813f5c6886630c370eb7db5d.css	(from https://www.davidwalter.cz/zasady-cookies-eu/)
14:39:13	38615/38615	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202026%2012:39:12%20GMT	https://www.davidwalter.cz/wp-json/wp/v2/pages/3329	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/wp/v2/pages/3329.json	(from https://www.davidwalter.cz/zasady-cookies-eu/)
14:39:14	2200/2200	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202026%2012:39:13%20GMT	https://www.davidwalter.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.davidwalter.cz%2Fzasady-cookies-eu%2F	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/oembed/1.0/embed37be.json	(from https://www.davidwalter.cz/zasady-cookies-eu/)
14:39:14	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2012:39:13%20GMT	https://www.davidwalter.cz/?p=3329	C:/My%20Web%20Sites/sda/www.davidwalter.cz/index7f87.html	(from https://www.davidwalter.cz/zasady-cookies-eu/)
14:39:15	2357/2357	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202026%2012:39:14%20GMT	https://www.davidwalter.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.davidwalter.cz%2Fzasady-cookies-eu%2F&format=xml	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-json/oembed/1.0/embedc477	(from https://www.davidwalter.cz/zasady-cookies-eu/)
14:39:17	118656/118656	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202025%2013:19:07%20GMT	https://www.davidwalter.cz/wp-content/uploads/2020/04/hand2.jpg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/uploads/2020/04/hand2.jpg	(from https://www.davidwalter.cz/wp-content/cache/min/1/b9415919aaefd6e6ad9aa75ff18d74e6.css)
14:39:17	457/457	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2024%20Jan%202025%2012:40:49%20GMT	https://www.davidwalter.cz/wp-content/plugins/complianz-gdpr/assets/images/chevron-down.svg	C:/My%20Web%20Sites/sda/www.davidwalter.cz/wp-content/plugins/complianz-gdpr/assets/images/chevron-down.svg	(from https://www.davidwalter.cz/wp-content/cache/min/1/a68abb42813f5c6886630c370eb7db5d.css)
